labels,55,95,114,137,174,232,251,261,326,365,403,411,461,471,478,498,517,524,555,573,593,669,693,734,790,848,916,934,986
6,8.76,21.2,17.4,7,411,372,84,-1.71,107,179,508,2.1,141.0,188.0,407,397,397,0.235,326,496,153,528,9.56,3.72,-0.211,6.24,111,430,1.28
6,7.05,19.0,27.3,291,165,210,248,-12.9,330,100,285,5.17,184.0,225.0,285,134,134,0.466,114,97,47,46,10.1,3.46,-0.335,4.68,160,160,1.38
6,8.78,27.1,34.2,560,553,111,744,-9.33,735,493,715,5.02,113.0,184.0,178,876,676,0.0546,970,216,885,555,6.01,3.29,0.0487,5.38,144,724,0.962
6,11.1,23.2,35.0,76,0,263,598,-3.51,251,519,84,3.2,127.0,208.0,446,280,332,0.276,255,114,544,282,14.2,3.6,-0.146,5.25,88,399,1.41
6,9.26,14.7,34.9,285,152,33,615,-4.39,170,37,396,7.65,193.0,337.0,554,409,20,0.493,119,205,529,558,13.3,4.04,0.0197,3.49,301,527,2.75
6,11.8,35.0,43.8,222,199,349,44,-3.23,556,296,271,2.97,187.0,345.0,443,286,286,0.187,447,272,294,67,8.96,4.4,0.00982,8.44,12,324,2.78
6,7.39,11.7,25.7,240,76,195,275,-12.1,803,432,357,4.25,181.0,265.0,290,128,502,0.572,805,219,372,775,11.8,4.05,-0.291,4.35,492,462,2.23
6,11.3,26.7,23.8,676,620,1330,997,-4.67,1490,1190,128,4.55,142.0,209.0,1510,788,1260,0.262,1390,1220,645,1360,14.3,3.86,-0.62,5.09,603,23,1.44
6,9.81,21.8,14.1,186,785,876,584,-5.54,1180,1030,223,6.71,150.0,218.0,756,67,68,0.196,1030,760,809,827,8.32,4.44,-0.268,5.43,370,569,1.63
6,12.7,16.2,41.6,40,244,160,82,-3.06,107,73,172,2.81,133.0,213.0,112,76,84,0.963,200,237,110,211,10.0,3.57,-0.171,3.48,238,70,2.38
6,6.56,23.5,37.5,554,514,516,1020,-3.36,396,504,784,3.44,154.0,244.0,384,630,416,0.462,944,324,979,530,8.82,3.86,0.2,4.84,403,688,2.59
6,5.74,32.0,31.7,245,21,70,346,-1.78,195,164,155,6.72,178.0,230.0,145,209,209,0.589,202,244,363,219,8.27,4.63,-0.509,6.87,333,217,3.4
6,10.1,17.1,30.2,21,152,212,355,-1.59,397,116,596,1.72,153.0,195.0,325,49,49,0.143,77,251,226,603,9.99,3.71,-0.0556,4.26,531,30,1.24
6,7.82,21.1,10.7,595,597,357,43,-11.9,378,233,121,2.27,191.0,246.0,584,479,376,0.144,117,616,582,460,8.63,2.91,-0.3,4.43,83,195,2.34
6,5.62,19.5,26.8,545,132,134,820,-3.3,405,567,770,2.75,189.0,354.0,367,119,52,0.146,592,755,544,38,7.0,5.2,-0.286,5.3,443,97,1.85
6,8.2,24.4,33.8,155,785,140,628,-10.4,649,162,373,2.75,187.0,245.0,576,365,466,0.342,763,65,682,271,12.3,4.66,-0.09,4.41,683,289,2.7
6,8.26,24.9,36.9,17,416,624,188,-6.37,4,525,521,3.99,137.0,252.0,387,531,531,0.686,300,680,198,139,7.23,3.92,-0.0621,4.35,128,80,2.27
6,6.79,24.1,21.3,80,174,114,497,-8.52,566,472,638,2.99,145.0,212.0,133,142,142,0.0193,445,417,622,578,11.0,3.15,0.61,3.4,147,419,2.04
6,9.49,23.1,25.1,130,66,299,441,-2.65,504,255,436,1.58,126.0,218.0,387,261,400,0.269,255,119,388,197,9.59,3.82,0.163,5.06,389,253,1.12
6,12.4,27.2,25.5,305,133,122,161,-13.0,200,234,193,1.68,116.0,216.0,149,154,154,0.432,380,46,254,46,13.6,3.43,-0.113,3.58,215,216,1.86
6,5.24,16.2,17.7,95,304,206,117,-7.81,288,203,214,4.27,156.0,209.0,19,103,76,0.474,286,28,221,176,7.76,3.92,0.464,4.16,66,92,0.92
6,7.79,20.4,24.6,579,443,542,21,-2.9,362,534,604,2.28,162.0,257.0,418,554,35,0.418,198,313,280,280,6.46,4.34,-0.262,5.1,281,12,1.84
6,12.4,24.9,33.2,239,328,26,369,-10.5,403,249,290,2.5,115.0,181.0,273,58,9,0.707,233,288,134,338,11.9,2.82,-0.128,4.89,72,267,0.801
6,7.68,24.5,16.0,96,237,138,29,-5.26,8,91,59,2.25,133.0,227.0,29,93,92,0.196,210,26,94,190,10.3,3.27,-0.474,5.45,77,85,1.5
6,12.7,40.7,23.1,178,292,214,23,-1.94,442,291,294,3.39,87.6,182.0,398,227,227,-0.147,173,77,339,303,7.86,3.98,0.0324,3.69,100,339,0.931
6,9.25,29.4,36.0,572,733,630,677,-4.26,348,465,597,2.08,112.0,196.0,735,1040,1040,0.404,350,701,350,895,10.1,3.11,0.0449,3.65,351,948,0.558
6,6.74,15.3,20.0,48,48,348,12,-6.97,11,237,24,4.77,149.0,221.0,124,288,274,0.104,324,209,170,257,8.71,4.18,-0.292,4.23,82,257,0.976
6,6.77,26.3,27.4,551,45,476,333,-7.5,248,406,18,4.24,185.0,242.0,242,12,26,0.545,530,88,329,329,5.87,3.5,-0.627,4.81,193,507,2.82
6,6.22,22.7,11.1,277,371,234,341,-9.05,192,420,11,8.79,124.0,193.0,193,227,30,0.331,407,84,338,373,8.99,3.22,-0.474,6.19,203,240,1.02
6,7.39,23.8,17.1,251,28,136,329,-19.7,232,322,213,3.13,176.0,227.0,357,273,341,-0.0576,172,92,20,257,9.83,3.04,-0.0913,5.02,218,218,1.14
6,7.03,16.7,34.0,433,266,694,594,-8.31,200,115,146,4.99,110.0,195.0,700,911,912,0.391,544,194,208,942,8.08,3.7,-0.0955,4.41,651,375,0.514
6,9.25,28.3,30.8,480,482,820,356,-3.78,1150,549,704,5.11,140.0,218.0,1180,1470,511,-0.000426,1180,707,93,10,7.92,3.35,0.0112,4.21,808,1790,1.09
6,14.0,24.8,39.4,38,148,386,455,-1.68,352,507,100,2.96,103.0,179.0,381,457,458,0.61,418,365,164,135,7.75,3.31,0.264,4.72,473,474,0.44
6,14.9,14.9,12.1,448,54,448,526,-3.04,216,58,61,3.91,112.0,187.0,13,16,16,0.349,21,498,228,444,6.93,3.42,0.0227,4.55,6,68,0.209
6,6.2,3.38,24.2,92,36,20,130,-11.0,4,93,158,2.1,161.0,224.0,165,100,100,-0.0435,105,91,2,92,7.44,3.37,-0.178,3.89,91,91,2.75
6,8.15,16.9,16.6,361,312,324,303,-1.7,145,255,97,4.91,114.0,181.0,58,45,382,0.114,402,76,188,177,9.7,3.22,-0.174,5.34,67,32,1.35
6,11.0,21.7,28.8,138,119,83,69,-11.7,28,199,110,1.94,186.0,297.0,27,96,223,0.187,29,135,160,60,14.4,2.64,0.364,3.59,31,165,3.7
6,9.14,19.8,17.0,274,80,182,147,-7.67,342,24,25,1.84,117.0,193.0,343,236,237,0.548,255,21,37,17,9.04,3.33,-0.573,4.72,158,137,0.451
6,8.0,12.8,16.0,419,82,353,415,-10.8,237,140,393,3.77,148.0,238.0,170,16,16,0.168,192,291,47,85,10.2,3.53,0.205,4.53,2,8,1.85
6,8.68,15.2,20.7,252,157,175,212,-4.45,241,80,125,2.01,128.0,213.0,273,258,235,0.719,112,226,154,227,15.2,3.43,0.0148,3.92,198,198,2.14
6,10.2,16.0,31.9,179,84,20,325,-11.6,303,385,418,2.68,142.0,212.0,527,324,426,0.325,150,382,312,337,9.77,3.69,-0.0944,3.9,420,420,2.68
6,11.7,19.4,41.4,321,360,374,491,-0.941,184,626,156,2.6,61.0,136.0,223,510,494,0.535,568,204,335,580,7.88,3.87,-0.12,4.84,187,529,0.0
6,7.74,16.7,31.7,295,107,192,267,-2.96,5,271,277,1.94,143.0,278.0,140,266,266,-0.082,359,426,360,281,7.32,4.12,-0.211,4.69,127,237,2.56
6,9.65,17.4,14.7,130,232,607,501,-5.13,239,497,579,2.06,143.0,224.0,374,499,500,0.125,534,196,408,6,9.51,3.03,0.465,4.38,585,588,1.88
6,10.4,29.1,24.0,120,116,395,395,-2.34,595,349,615,6.42,100.0,184.0,207,457,536,0.189,156,354,34,697,7.94,4.55,-0.0764,6.38,597,353,0.332
6,8.72,20.2,12.3,402,129,148,338,-10.8,35,181,134,3.5,142.0,230.0,91,184,189,0.158,360,249,144,143,5.75,3.27,-1.08,3.95,20,142,1.16
6,5.82,13.6,35.6,531,272,491,452,-3.91,315,166,113,3.33,103.0,188.0,217,130,136,1.09,437,442,98,411,6.49,3.86,-0.423,5.84,551,409,0.668
6,10.5,20.6,26.7,143,42,305,190,-7.21,100,224,258,1.67,121.0,240.0,300,408,123,0.591,197,108,52,281,8.78,3.96,0.164,5.17,279,297,0.956
6,7.1,24.0,17.9,295,280,189,342,-3.85,96,10,97,2.53,125.0,214.0,399,108,109,0.534,176,51,8,86,8.96,3.78,-0.0186,5.16,125,285,2.4
6,11.2,20.9,34.3,446,101,226,370,-2.47,106,457,9,1.55,107.0,201.0,389,191,192,-0.0422,305,319,53,12,6.86,3.39,-0.887,4.5,109,12,1.06
6,4.25,19.0,37.5,308,438,39,111,-1.68,302,326,497,1.56,47.5,110.0,253,375,78,0.188,367,471,490,49,7.85,3.94,0.0788,5.44,109,96,0.0
6,6.7,22.0,21.2,417,298,310,43,-4.54,69,413,44,1.52,111.0,211.0,305,386,96,0.51,429,331,8,28,8.94,3.22,-0.284,3.57,125,143,0.91
6,6.32,16.9,23.4,120,351,151,131,-10.5,424,3,3,1.37,160.0,224.0,320,347,150,0.188,336,266,88,172,7.08,3.32,-0.163,4.1,314,314,3.28
6,10.1,14.7,15.1,82,182,52,5,-1.35,221,153,36,1.86,119.0,194.0,159,57,28,0.6,101,21,13,4,4.98,3.66,-0.679,5.73,152,3,1.87
6,5.41,14.2,33.9,269,204,51,93,-11.3,295,16,204,1.47,122.0,194.0,456,189,189,0.175,389,24,5,24,7.56,3.12,0.00259,3.06,24,466,0.98
6,8.72,24.0,24.2,8,0,282,93,-8.97,154,215,101,4.76,116.0,192.0,323,57,200,0.236,173,96,255,2,9.39,2.86,-0.00102,4.25,23,23,0.278
6,10.1,23.3,23.6,31,169,12,130,-1.05,314,299,149,2.45,123.0,206.0,370,18,44,0.382,360,34,287,67,7.0,3.74,-0.784,7.45,11,33,2.35
6,6.6,23.1,26.8,361,295,97,374,-11.4,351,252,423,2.11,183.0,280.0,19,378,419,0.299,295,155,295,297,9.46,3.34,0.39,4.15,75,74,0.954
6,6.98,16.5,34.0,7,266,205,291,-14.4,335,177,339,2.59,168.0,246.0,156,6,8,0.0483,255,267,138,56,9.98,2.93,0.0314,5.27,341,137,2.74
6,6.51,27.2,28.1,33,575,328,170,-14.7,342,491,473,1.99,118.0,208.0,252,64,65,0.313,437,484,146,480,8.96,3.38,-0.389,4.51,245,300,0.592
6,5.75,14.1,29.0,39,337,201,164,-11.8,118,102,291,3.27,133.0,223.0,318,298,213,0.0501,99,45,2,272,5.46,3.47,-0.446,3.86,96,155,2.62
6,8.58,23.0,16.4,451,426,114,445,-0.0887,193,13,352,1.55,135.0,221.0,355,257,210,0.371,249,453,76,207,8.53,4.78,-0.438,4.16,56,469,1.43
6,8.24,21.0,25.9,420,18,414,97,-9.38,205,98,130,1.9,154.0,220.0,265,110,119,0.486,7,423,402,21,7.7,2.99,0.285,4.65,227,66,0.998
6,12.2,11.9,24.0,140,524,142,76,-2.21,174,108,95,2.15,104.0,187.0,234,399,399,0.16,73,346,73,539,10.6,3.27,0.253,3.28,94,65,0.406
6,10.1,19.0,20.8,12,297,297,202,-3.42,410,58,58,3.23,111.0,172.0,60,443,126,0.372,9,248,419,421,7.41,4.14,0.629,4.07,247,56,0.597
6,5.97,15.0,32.5,84,106,266,100,-3.55,65,86,22,1.34,210.0,336.0,327,148,148,-0.161,193,74,137,73,6.9,5.8,-0.581,4.3,356,72,1.55
6,7.71,16.9,31.3,313,148,309,264,-5.79,125,9,162,2.75,108.0,193.0,43,81,81,0.565,130,157,39,157,8.34,3.25,-0.224,4.48,156,59,0.192
6,12.1,23.9,23.2,293,38,227,261,-4.38,108,293,137,2.32,117.0,223.0,163,275,232,0.374,186,285,216,260,11.6,5.01,-0.431,5.23,77,338,1.26
6,10.0,17.1,34.3,407,47,303,575,-9.08,450,10,23,2.22,145.0,219.0,102,323,323,0.24,422,468,492,307,11.4,3.63,-0.569,3.67,441,441,1.15
6,12.0,25.2,24.2,478,216,11,461,-14.9,421,348,474,1.79,113.0,206.0,325,351,359,0.36,109,116,512,457,6.81,4.8,0.0214,3.87,280,303,0.841
6,6.31,19.7,28.6,155,32,200,103,-1.99,0,186,203,1.85,183.0,294.0,92,105,106,0.268,260,126,94,263,7.35,5.14,-0.193,4.79,94,35,4.49
6,8.1,18.4,21.7,419,64,165,420,-5.69,183,401,277,1.85,151.0,262.0,267,31,31,0.267,110,134,451,334,15.0,3.11,-0.467,4.29,5,449,1.62
6,9.59,22.6,16.3,507,119,509,335,-12.4,445,148,136,1.61,91.1,216.0,14,374,114,0.368,242,230,209,232,10.2,3.16,0.356,5.71,90,60,0.0
6,7.54,22.0,21.6,15,391,41,127,-6.76,228,286,469,1.97,108.0,202.0,394,111,131,0.31,452,293,57,316,11.8,3.17,0.362,5.6,26,31,0.587
6,8.11,19.3,16.2,512,143,374,576,-6.74,435,374,219,2.03,77.9,197.0,383,498,616,0.157,21,113,8,476,12.2,3.71,0.139,4.09,21,174,0.168
6,10.0,18.2,22.7,20,69,20,161,-3.31,297,224,231,1.77,129.0,235.0,264,183,75,0.234,94,191,11,11,9.67,3.14,-0.491,3.87,9,9,1.42
6,6.18,9.44,14.0,125,3,225,56,-7.24,109,34,214,3.57,127.0,211.0,227,52,52,0.102,1,91,198,120,6.65,3.13,0.362,4.16,7,119,3.0
6,7.28,14.1,23.0,423,253,229,387,-8.31,5,336,410,1.66,149.0,231.0,111,157,157,0.213,366,56,306,405,8.81,3.69,-0.195,4.78,14,405,1.69
6,8.24,12.7,18.2,169,165,267,102,-8.43,139,151,169,1.36,142.0,194.0,152,55,75,0.394,260,64,260,191,9.5,3.32,-0.0387,3.6,260,11,2.21
6,7.64,25.8,14.1,271,104,57,255,-8.44,264,3,42,1.39,138.0,214.0,433,175,28,0.208,383,226,502,160,9.12,3.29,0.138,4.24,368,226,2.25
6,7.51,21.5,33.3,390,449,55,15,-5.38,36,316,395,3.86,66.7,146.0,20,221,222,0.376,4,294,211,40,9.25,3.05,0.369,3.59,38,165,0.0
6,8.45,23.6,23.4,187,376,326,550,-5.25,115,549,509,2.36,135.0,223.0,225,417,417,0.384,366,15,122,346,10.4,3.18,-0.0234,4.52,120,383,0.332
6,9.07,31.3,19.2,97,147,29,243,-3.44,228,64,26,3.13,82.7,171.0,230,101,16,-0.00927,21,59,92,8,10.8,3.89,-0.208,4.46,233,6,0.565
6,6.96,20.4,22.0,128,282,302,54,-6.33,410,65,127,4.61,115.0,204.0,126,156,286,-0.0091,236,305,245,349,8.89,2.94,0.8,3.61,63,148,0.918
6,8.37,16.3,23.3,44,439,43,333,-4.51,380,389,385,2.25,134.0,179.0,615,69,371,0.452,595,535,254,355,8.29,3.74,-0.495,4.52,323,250,0.998
6,7.98,21.1,16.5,155,196,13,461,-8.52,5,48,506,1.99,129.0,194.0,18,622,592,0.559,377,615,490,130,10.1,3.59,-0.322,4.57,42,42,1.19
6,9.86,16.2,22.2,160,35,158,187,-7.43,44,91,222,3.53,120.0,197.0,337,279,74,0.41,63,193,64,154,5.51,3.94,0.18,4.24,131,81,0.465
6,9.76,29.6,23.8,432,389,239,561,1.34,92,222,202,2.19,131.0,213.0,517,457,469,0.105,237,183,558,391,7.99,2.77,0.122,4.13,184,515,1.1
6,14.1,18.4,21.1,52,116,0,154,-3.39,285,84,455,1.51,123.0,196.0,190,214,294,0.344,10,445,359,335,9.64,3.09,0.142,3.51,288,305,1.56
6,11.9,24.0,25.5,95,455,226,71,-5.09,166,129,388,3.02,99.6,202.0,609,377,377,0.103,138,430,214,34,10.3,3.5,0.454,4.52,31,482,0.63
6,8.85,15.2,21.0,206,496,212,394,-8.74,385,175,239,1.67,165.0,253.0,342,21,21,0.156,298,397,245,195,9.49,3.26,-0.0109,4.18,389,11,2.74
6,7.72,31.0,27.7,203,287,214,233,-8.44,277,250,379,2.11,93.5,179.0,346,418,418,0.233,87,173,421,1,8.54,4.41,-0.00354,4.28,479,51,0.378
6,10.4,16.4,35.4,592,147,381,358,-8.77,552,199,712,1.72,119.0,185.0,588,595,22,0.135,329,316,648,586,11.4,3.7,0.232,4.93,31,504,0.628
6,10.8,18.2,20.6,158,616,587,340,-3.96,341,721,68,2.23,166.0,232.0,293,619,274,0.0815,110,288,665,665,10.1,3.63,-0.132,3.88,138,412,1.09
